,file_name,concepts.facet,concepts.facet_instance,first_position
53,Pearson_Environmental_Review_2016.pdf,HUM_ACTION_CLUSTER,education,0.015389257694628847
54,Pearson_Environmental_Review_2016.pdf,EMERGENCY,climate change,0.028062764031382016
55,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,climate change,0.028062764031382016
56,Pearson_Environmental_Review_2016.pdf,EMERGENCY,climate change,0.0387748943874472
57,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,climate change,0.0387748943874472
58,Pearson_Environmental_Review_2016.pdf,EMERGENCY,climate change,0.04073627036813519
59,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,climate change,0.04073627036813519
60,Pearson_Environmental_Review_2016.pdf,HUM_ACTION_CLUSTER,protection,0.3124622812311406
61,Pearson_Environmental_Review_2016.pdf,EMERGENCY,climate change,0.3204586602293301
62,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,climate change,0.3204586602293301
63,Pearson_Environmental_Review_2016.pdf,HUM_ACTION_CLUSTER,health,0.6457453228726614
64,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,human rights,0.6466505733252866
65,Pearson_Environmental_Review_2016.pdf,EMERGENCY,climate change,0.6673204586602294
66,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,climate change,0.6673204586602294
67,Pearson_Environmental_Review_2016.pdf,EMERGENCY,climate change,0.6931200965600482
68,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,climate change,0.6931200965600482
69,Pearson_Environmental_Review_2016.pdf,HUM_ACTION_CLUSTER,education,0.6982498491249246
70,Pearson_Environmental_Review_2016.pdf,HUM_ACTION_CLUSTER,protection,0.9579058539529269
71,Pearson_Environmental_Review_2016.pdf,EMERGENCY,climate change,0.9589619794809897
72,Pearson_Environmental_Review_2016.pdf,HUMANITARIAN_THEME,climate change,0.9589619794809897
73,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.0026459542505974736
74,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,protection,0.04079890747695459
75,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,protection,0.04873677022874701
76,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,sustainable development,0.050273130761351995
77,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.07400136565380676
78,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.07750085353362922
79,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.08526800955957664
80,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.08791396381017412
81,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.17625469443496072
82,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.1782178217821782
83,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.18146124957323317
84,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.18274155001707068
85,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.19102082622055308
86,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,response,0.21440764766131787
87,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,response,0.2497439399112325
88,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,response,0.25836462956640494
89,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,small and medium sized enterprises,0.32340389211334925
90,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.3683851143735063
91,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,health,0.37111642198702627
92,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,business continuity,0.38059064527142367
93,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,health,0.41413451689996583
94,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,logistics,0.4287299419597132
95,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,health,0.4650904745646979
96,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,health,0.5208262205530898
97,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,business continuity,0.5699897575964493
98,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.5714407647661318
99,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,health,0.5735745988391943
100,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,human rights,0.5869750768180266
101,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,business continuity,0.5900477978832366
102,UNGC_report_-_2018.pdf,EMERGENCY,climate change,0.5903038579720041
103,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,climate change,0.5903038579720041
104,UNGC_report_-_2018.pdf,EMERGENCY,relief,0.6581597814953909
105,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.6928132468419256
106,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.6970809149880506
107,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.697849095254353
108,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.702116763400478
109,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,education,0.7099692727893478
110,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.7150051212017754
111,UNGC_report_-_2018.pdf,EMERGENCY,rescue,0.7472686923864801
112,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.8692386480027313
113,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.8751280300443838
114,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.8759815636736087
115,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.8879310344827587
116,UNGC_report_-_2018.pdf,HUM_ACTION_CLUSTER,health,0.894673950153636
117,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9329976101058381
118,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9366678047115057
119,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9380334585182656
120,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.950409696142028
121,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.953653123933083
122,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9586889723455104
123,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9631273472174804
124,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9644930010242404
125,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9673096620006828
126,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9731136906794128
127,UNGC_report_-_2018.pdf,HUMANITARIAN_THEME,gender,0.9821611471491977
128,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.00880599710982659
129,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.00880599710982659
130,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.0188764450867052
131,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.02339234104046243
132,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.04933616329479769
133,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.05089414739884393
134,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,recovery,0.0838150289017341
135,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.09691112716763006
136,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.09691112716763006
137,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.09774656791907514
138,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.09774656791907514
139,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.09964324421965318
140,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.09964324421965318
141,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.10036578757225434
142,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.10036578757225434
143,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.1392928106936416
144,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.14333453757225434
145,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.14333453757225434
146,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.15130509393063585
147,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.15146315028901733
148,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,gender,0.18013908959537572
149,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,gender,0.1817873916184971
150,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.18187770953757226
151,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.18221640173410406
152,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.182329299132948
153,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.18386470375722544
154,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.18580653901734104
155,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.1894644147398844
156,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.19228684971098267
157,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,refugee,0.19339324421965318
158,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.19391257225433525
159,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.19420610549132947
160,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.1944996387283237
161,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,refugee,0.19461253612716764
162,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.19705111994219654
163,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disasters,0.19978323699421965
164,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.2003477239884393
165,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.2005283598265896
166,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development goals,0.2005283598265896
167,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,gender,0.2029217846820809
168,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disaster,0.20339595375722544
169,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disaster relief,0.20339595375722544
170,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,relief,0.20341853323699421
171,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,natural disasters,0.20387012283236994
172,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disasters,0.20389270231213874
173,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,natural disasters,0.20452492774566475
174,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disasters,0.20454750722543352
175,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.20646676300578035
176,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,refugee,0.2073699421965318
177,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.20741510115606937
178,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,refugee,0.208295700867052
179,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.2083408598265896
180,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.20856665462427745
181,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.21003432080924855
182,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.2125632225433526
183,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.2130373916184971
184,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.21893063583815028
185,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.21951770231213874
186,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.22599801300578035
187,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development goals,0.22599801300578035
188,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.22658507947976878
189,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.22687861271676302
190,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.2276914739884393
191,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.22904624277456648
192,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disaster,0.2294752528901734
193,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disaster recovery,0.2294752528901734
194,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,recovery,0.2294978323699422
195,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.23055906791907516
196,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.23164288294797689
197,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development goals,0.23164288294797689
198,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.2321396315028902
199,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development goals,0.2321396315028902
200,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.24516799132947978
201,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.24516799132947978
202,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.25451589595375723
203,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.2562996748554913
204,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.2646540823699422
205,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.26977962427745666
206,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.2749729046242775
207,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,gender,0.27598898121387283
208,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.27795339595375723
209,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.27795339595375723
210,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.27867593930635837
211,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development goals,0.27867593930635837
212,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.2805951950867052
213,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.2805951950867052
214,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.28508851156069365
215,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.286420700867052
216,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,gender,0.2865787572254335
217,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.28671423410404623
218,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.28750451589595377
219,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.2915236632947977
220,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.2915236632947977
221,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.2953621748554913
222,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.29567828757225434
223,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.295926661849711
224,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,natural disaster,0.29624277456647397
225,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disaster,0.29626535404624277
226,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disaster relief,0.29626535404624277
227,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,relief,0.29628793352601157
228,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,sustainable development,0.29694273843930635
229,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.3001038656069364
230,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.3001038656069364
231,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.3002167630057804
232,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.3002167630057804
233,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,climate change,0.30139089595375723
234,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,climate change,0.30139089595375723
235,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,business continuity,0.30852601156069365
236,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.332979588150289
237,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.3331602239884393
238,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.33374729046242774
239,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.33422145953757226
240,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.34216943641618497
241,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,damage,0.3441790101156069
242,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.3491239161849711
243,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.35332369942196534
244,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.35569454479768786
245,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.35610097543352603
246,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,gender,0.3575912210982659
247,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.35903630780346824
248,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.36030075867052025
249,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.3605039739884393
250,HP_2018_Sustainable_Impact_Report.pdf,EMERGENCY,disaster,0.3609104046242775
251,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,recovery,0.36106846098265893
252,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.36237807080924855
253,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.36269418352601157
254,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.36364252167630057
255,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.36386831647398843
256,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.364545700867052
257,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.3647037572254335
258,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.3677068280346821
259,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.36876806358381503
260,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.37129696531791906
261,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.372358200867052
262,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.37382586705202314
263,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.3747064667630058
264,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.37572254335260113
265,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.3773934248554913
266,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.3826544436416185
267,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.3843253251445087
268,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.38635747832369943
269,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.3891347543352601
270,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.38956376445086704
271,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.38972182080924855
272,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,response,0.3916184971098266
273,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.3930184248554913
274,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,education,0.3981439667630058
275,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.3989794075144509
276,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.4018018424855491
277,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.4110142702312139
278,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.4140399205202312
279,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.426729588150289
280,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.4272940751445087
281,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.43004877167630057
282,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.43088421242774566
283,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.4453350794797688
284,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,logistics,0.46267611994219654
285,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,logistics,0.4633083453757225
286,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,prevention,0.4765625
287,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.4799945809248555
288,HP_2018_Sustainable_Impact_Report.pdf,HUMANITARIAN_THEME,human rights,0.4891392702312139
289,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.489229588150289
290,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,health,0.4913520592485549
291,HP_2018_Sustainable_Impact_Report.pdf,HUM_ACTION_CLUSTER,protection,0.49351968930635837
