,file_name,concepts.facet,concepts.facet_instance,first_position
40,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development,0.5070573139435415
41,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development goals,0.5070573139435415
42,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,health,0.5273738237810094
43,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,protection,0.5284431137724551
44,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,health,0.5295124037639007
45,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,health,0.5363558597091531
46,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,health,0.5412745936698032
47,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,health,0.5461933276304534
48,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,health,0.5714285714285714
49,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,education,0.5851154833190761
50,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,hygiene,0.594311377245509
51,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,recovery,0.691830624465355
52,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,protection,0.7130025662959795
53,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development,0.7448674080410608
54,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,logistics,0.7773738237810094
55,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development,0.7884944396920445
56,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development goals,0.7884944396920445
57,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development,0.8325491873396065
58,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development goals,0.8325491873396065
59,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUM_ACTION_CLUSTER,health,0.8635585970915313
60,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development,0.9026946107784432
61,OLVEA - OLVEAct Now Report - EN - 2019-20.pdf,HUMANITARIAN_THEME,sustainable development goals,0.9026946107784432
62,20150416_COP_N°5_EN.pdf,HUMANITARIAN_THEME,sustainable development,0.0
63,20150416_COP_N°5_EN.pdf,HUMANITARIAN_THEME,human rights,0.11387163561076605
64,20150416_COP_N°5_EN.pdf,HUMANITARIAN_THEME,human rights,0.15113871635610765
65,20150416_COP_N°5_EN.pdf,HUMANITARIAN_THEME,human rights,0.4332298136645963
66,20150416_COP_N°5_EN.pdf,HUM_ACTION_CLUSTER,protection,0.4394409937888199
67,20150416_COP_N°5_EN.pdf,HUMANITARIAN_THEME,human rights,0.4415113871635611
68,20150416_COP_N°5_EN.pdf,HUMANITARIAN_THEME,human rights,0.4492753623188406
69,20150416_COP_N°5_EN.pdf,HUMANITARIAN_THEME,human rights,0.782608695652174
70,2017_report_-_FINAL__UNLOCKED.pdf,HUMANITARIAN_THEME,gender,0.32252852670907806
71,2017_report_-_FINAL__UNLOCKED.pdf,HUMANITARIAN_THEME,gender,0.39715237806725234
72,2017_report_-_FINAL__UNLOCKED.pdf,HUM_ACTION_CLUSTER,education,0.41270322124608705
73,2017_report_-_FINAL__UNLOCKED.pdf,HUM_ACTION_CLUSTER,education,0.4277491669191154
74,2017_report_-_FINAL__UNLOCKED.pdf,EMERGENCY,damage,0.45582146824194686
75,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,health,0.09451029320024953
76,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,education,0.14067373674360573
77,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,education,0.15159076731129134
78,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,education,0.15689332501559575
79,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,education,0.17311291328758577
80,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,health,0.2364316905801622
81,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,education,0.23705552089831566
82,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,health,0.23892701185277604
83,COP_Report_SMART_-_Apr_2013_final.pdf,HUMANITARIAN_THEME,aids,0.24017467248908297
84,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,education,0.25327510917030566
85,COP_Report_SMART_-_Apr_2013_final.pdf,HUMANITARIAN_THEME,gender,0.31784154709918905
86,COP_Report_SMART_-_Apr_2013_final.pdf,HUM_ACTION_CLUSTER,education,0.3303181534622583
87,COP_Report_SMART_-_Apr_2013_final.pdf,HUMANITARIAN_THEME,peace,0.4376169681846538
88,COP_Report_SMART_-_Apr_2013_final.pdf,EMERGENCY,drought,0.9073611977542109
89,COP_Report_SMART_-_Apr_2013_final.pdf,HUMANITARIAN_THEME,prevention,0.9719276356830941
90,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.02903694144216809
91,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.06791417970640426
92,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.1687368930472657
93,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.22116470398451363
94,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,education,0.24116793031134054
95,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.26197773834489435
96,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.2787546378448137
97,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.2816583319890305
98,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3098886917244717
99,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3265042748830457
100,cop_ETS_2019.pdf,HUMANITARIAN_THEME,prevention,0.34053879658009356
101,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,protection,0.3453782868204549
102,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,protection,0.3463461848685272
103,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.3503790934021616
104,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3579609614453944
105,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3603807065655751
106,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3679625746088079
107,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3761897080174222
108,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3795773511856751
109,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3818357799645104
110,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,education,0.3857073721567995
111,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3960316180029037
112,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.3981287304403936
113,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.39958057751250203
114,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.4016776899499919
115,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.40312953702210036
116,cop_ETS_2019.pdf,HUMANITARIAN_THEME,prevention,0.40554928214228103
117,cop_ETS_2019.pdf,HUMANITARIAN_THEME,prevention,0.40587191482497176
118,cop_ETS_2019.pdf,HUMANITARIAN_THEME,prevention,0.4078077109211163
119,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.42151959993547344
120,cop_ETS_2019.pdf,HUMANITARIAN_THEME,prevention,0.4265204065171802
121,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.42910146797870624
122,cop_ETS_2019.pdf,HUMANITARIAN_THEME,prevention,0.44168414260364575
123,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,protection,0.4418454589449911
124,cop_ETS_2019.pdf,EMERGENCY,fire,0.45894499112760123
125,cop_ETS_2019.pdf,HUMANITARIAN_THEME,prevention,0.4591063074689466
126,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.49378932085820293
127,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.5070172608485239
128,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.50959832231005
129,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.5412163252137442
130,cop_ETS_2019.pdf,HUMANITARIAN_THEME,human rights,0.5537989998386836
131,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.6126794644297467
132,cop_ETS_2019.pdf,HUMANITARIAN_THEME,sustainable development,0.7239877399580578
133,cop_ETS_2019.pdf,HUMANITARIAN_THEME,gender,0.7381835779964511
134,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,health,0.7385062106791418
135,cop_ETS_2019.pdf,HUMANITARIAN_THEME,gender,0.7423778028714308
136,cop_ETS_2019.pdf,HUMANITARIAN_THEME,gender,0.7494757218906275
137,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,protection,0.779964510404904
138,cop_ETS_2019.pdf,HUM_ACTION_CLUSTER,protection,0.8040006452653654
139,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.015721539885434125
140,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,nutrition,0.015746554268704506
141,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.015846611801786026
142,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.01813542787102584
143,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,nutrition,0.018160442254296222
144,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.018260499787377742
145,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,hygiene,0.029129249318358055
146,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.029191785276534005
147,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.029241814043074767
148,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.02990469519973985
149,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.030204867798984417
150,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.0601971133401706
151,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.06072241538884859
152,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.06111013832953949
153,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.061210195862621004
154,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,hygiene,0.08917627635890638
155,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.08928884108362309
156,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.08935137704179903
157,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.1228206218575681
158,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.12310828726517747
159,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,nutrition,0.12313330164844785
160,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.12572229031693224
161,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,sustainable development,0.12638517147359732
162,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.1270605598218976
163,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,human rights,0.12733571803787178
164,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,human rights,0.12847387247667408
165,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,preparedness,0.2123470995822598
166,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,sustainable development,0.23350926782900167
167,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.23394701953623334
168,Orkla_Annual_Report_2014.pdf,EMERGENCY,climate change,0.23395952672786852
169,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,climate change,0.23395952672786852
170,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.2348850589088726
171,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.23981289241313755
172,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,human rights,0.24017560097055807
173,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,human rights,0.2408009605523176
174,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.24228931635690523
175,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,prevention,0.24232683793181078
176,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,protection,0.24238937388998674
177,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.24288966155539435
178,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,nutrition,0.24361507867023538
179,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.24364009305350576
180,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.24435300297671161
181,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,response,0.2501438327038047
182,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.25637241413812945
183,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,human rights,0.2571853815944168
184,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.2575856117267429
185,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.26388923631087874
186,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,education,0.2642269304850289
187,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.26529004177402005
188,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.2657528078645221
189,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.26968006603797184
190,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.2702053680866498
191,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,gender,0.27045551191935363
192,Orkla_Annual_Report_2014.pdf,EMERGENCY,explosion,0.2783100282662531
193,Orkla_Annual_Report_2014.pdf,EMERGENCY,explosion,0.27912299572254046
194,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.28362558471120897
195,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.2869900192610751
196,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.28985416614553366
197,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.2902919178527653
198,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.290467018535658
199,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.2907171623683618
200,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.2910173349676064
201,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.2912049428421342
202,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,human rights,0.29421917602621506
203,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,human rights,0.29710833729394404
204,Orkla_Annual_Report_2014.pdf,HUMANITARIAN_THEME,recovery,0.302498936888711
205,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.3061885584210921
206,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,protection,0.3062385871876329
207,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,protection,0.30785201490857245
208,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.35534182154738975
209,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,hygiene,0.44754483828201214
210,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.44765740300672885
211,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.4477199389649048
212,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.6165795332316082
213,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.6170172849388398
214,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.6174675438377066
215,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.7970833229106736
216,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.8005603221852565
217,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.8009605523175826
218,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.8010606098506642
219,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.8633464241939115
220,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.8778672736823674
221,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,education,0.9558245991445081
222,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,logistics,0.9719588763539035
223,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9734847537333967
224,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9918328038622207
225,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9922080196112765
226,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9922705555694524
227,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9923330915276284
228,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9924206418690747
229,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9924831778272507
230,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9925832353603322
231,Orkla_Annual_Report_2014.pdf,HUM_ACTION_CLUSTER,health,0.9926582785101433
232,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,human rights,0.05279595478881618
233,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,sustainable development,0.08045806067816776
234,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,sustainable development goals,0.08045806067816776
235,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,community engagement,0.1476799524092802
236,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,health,0.2137120761451517
237,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.21445568114217728
238,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.21861986912552053
239,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.22635336109458656
240,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.23096371207614516
241,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.23259964306960143
242,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,sustainable development,0.23765615704937537
243,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.2720107079119572
244,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,community engagement,0.27364663890541346
245,GRUPO_CLARIN_COP_2017.pdf,EMERGENCY,natural disasters,0.2816775728732897
246,GRUPO_CLARIN_COP_2017.pdf,EMERGENCY,disasters,0.2818262938726948
247,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.32108863771564544
248,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.3227245687091017
249,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.3261451516954194
250,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.33030933967876264
251,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.33506841165972634
252,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,protection,0.3947055324211779
253,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.4086853063652588
254,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.4176085663295657
255,GRUPO_CLARIN_COP_2017.pdf,EMERGENCY,violence,0.4303985722784057
256,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,protection,0.43902439024390244
257,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,protection,0.45315288518738844
258,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,protection,0.4665377751338489
259,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,education,0.4672813801308745
260,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.505205234979179
261,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.514128494943486
262,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.559042236763831
263,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.5603807257584771
264,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.5682629387269482
265,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.5776323616894705
266,GRUPO_CLARIN_COP_2017.pdf,EMERGENCY,violence,0.5844735276621059
267,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.5895300416418798
268,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,gender,0.5905710886377157
269,GRUPO_CLARIN_COP_2017.pdf,EMERGENCY,conflict,0.6097560975609756
270,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,health,0.6182331945270673
271,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,health,0.6244794765020821
272,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,health,0.6464901844140393
273,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,health,0.7468768590124926
274,GRUPO_CLARIN_COP_2017.pdf,HUMANITARIAN_THEME,prevention,0.747471743010113
275,GRUPO_CLARIN_COP_2017.pdf,HUM_ACTION_CLUSTER,health,0.75
